gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,False,False,False,3,True,True,DSL,False,False,False,True,True,False,Month-to-month,True,Mailed check,65.25,209.9,True
Male,False,False,False,13,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,50.55,610.75,True
Female,False,True,False,33,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.4,3409.6,True
Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.7,70.7,True
Male,False,True,True,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.25,155.35,True
Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3,144.0,True
Male,False,True,False,72,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),108.95,7875.0,True
Female,False,True,True,37,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,26.45,911.6,True
Female,False,False,False,15,True,False,Fiber optic,True,False,False,False,True,False,Month-to-month,False,Electronic check,86.2,1270.2,True
Female,False,False,False,23,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),19.65,478.1,True
Female,False,True,True,30,False,False,DSL,False,False,False,True,True,True,Month-to-month,False,Credit card (automatic),51.2,1561.5,True
Female,False,True,True,42,True,False,No,False,False,False,False,False,False,One year,True,Electronic check,19.05,761.85,True
Female,False,False,False,32,True,True,DSL,True,False,False,False,True,True,One year,False,Mailed check,74.75,2282.95,True
Female,False,True,True,22,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.8,1615.1,True
Male,False,True,False,42,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),25.1,1097.15,True
Female,False,False,False,8,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.45,369.3,True
Female,False,True,True,65,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),104.3,6725.3,True
Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.5,31.55,True
Female,False,True,True,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.0,6293.2,True
Male,False,False,True,22,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.15,432.5,True
Female,True,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,321.75,True
Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),74.9,147.15,True
Female,False,True,True,67,False,False,DSL,True,True,False,False,False,False,Two year,False,Bank transfer (automatic),36.15,2434.45,True
Female,False,False,False,25,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.2,532.1,True
Female,False,True,False,20,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.25,375.25,True
Female,False,False,True,2,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Credit card (automatic),61.2,125.95,True
Male,False,False,False,51,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.45,1042.65,True
Female,False,True,True,46,False,False,DSL,True,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),35.05,1620.25,True
Female,False,False,False,25,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.25,2387.75,True
Male,False,False,True,13,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.0,659.35,True
Female,True,False,False,25,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Mailed check,102.8,2660.2,True
Male,False,True,True,26,True,False,DSL,False,False,True,False,False,False,One year,False,Mailed check,50.35,1285.8,True
Male,False,False,False,43,True,True,Fiber optic,False,False,False,True,True,True,One year,True,Electronic check,100.0,4211.55,True
Male,False,False,True,19,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,20.0,377.55,True
Male,False,True,False,10,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,99.85,990.9,True
Female,False,False,True,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.2,193.8,True
Female,False,True,False,72,True,True,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),86.4,6058.95,True
Male,True,False,False,18,True,True,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),58.4,964.9,True
Male,True,False,False,9,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,83.85,790.15,True
Female,True,False,False,27,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Credit card (automatic),88.3,2467.75,True
Male,False,False,False,24,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.1,2322.85,True
Male,False,False,False,69,True,False,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),104.05,7262.0,True
Female,False,True,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.9,4854.3,True
Female,True,False,False,72,True,True,Fiber optic,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),107.4,7748.75,True
Male,False,True,False,22,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),94.7,1914.9,True
Female,True,True,False,70,True,True,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Electronic check,90.85,6470.1,True
Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.9,57.4,True
Male,False,True,False,31,True,False,DSL,False,False,True,True,False,True,Month-to-month,True,Credit card (automatic),66.4,2019.8,True
Female,True,True,False,56,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),100.65,5688.05,True
Female,False,True,True,16,True,False,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),100.7,1522.7,True
Male,False,False,True,52,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.6,1334.5,True
Male,False,True,True,13,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.85,252.0,True
Female,False,False,False,35,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.75,700.45,True
Female,False,False,False,59,True,False,Fiber optic,False,False,True,False,True,True,Two year,False,Electronic check,95.8,5655.45,True
Male,False,True,False,72,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.65,6747.35,True
Female,True,True,False,66,True,True,DSL,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),80.55,5265.1,True
Female,False,True,False,49,True,True,Fiber optic,True,True,True,True,False,True,Two year,False,Credit card (automatic),106.65,5174.35,True
Female,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.85,105.6,True
Male,True,False,False,21,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.35,2271.85,True
Male,True,False,False,54,False,False,DSL,False,True,True,False,True,True,One year,True,Electronic check,55.45,2966.95,True
Male,True,True,False,24,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,78.85,1772.25,True
Male,False,False,False,1,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,61.15,61.15,True
Male,False,False,False,6,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Electronic check,78.95,494.95,True
Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,44.45,44.45,True
Male,False,False,True,49,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),109.2,5290.45,True
Female,False,True,True,56,True,False,DSL,True,True,True,False,False,False,Two year,True,Credit card (automatic),61.3,3346.8,True
Female,True,False,False,56,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,96.85,5219.65,True
Female,False,True,True,6,False,False,DSL,False,True,True,True,False,False,Two year,False,Mailed check,40.55,217.5,True
Male,False,False,False,32,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.8,607.7,True
Male,False,True,True,50,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,108.25,5431.4,True
Male,False,True,True,58,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Bank transfer (automatic),105.05,6004.85,True
Female,False,True,True,65,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,90.45,5957.9,True
Female,False,False,False,64,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),86.4,5442.05,True
Female,False,True,False,66,True,True,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),66.9,4370.25,True
Male,False,True,False,38,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Electronic check,110.7,4428.6,True
Female,False,True,False,20,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,20.0,416.45,True
Male,False,False,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,3067.2,True
Male,True,False,False,64,True,True,Fiber optic,False,False,True,True,True,True,One year,False,Electronic check,102.1,6688.1,True
Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.25,20.25,True
Female,False,False,False,60,True,False,DSL,False,True,True,True,True,False,One year,True,Credit card (automatic),70.15,4224.7,True
Male,False,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.35,74.35,True
Female,False,True,True,50,True,True,DSL,True,True,True,True,False,True,One year,True,Bank transfer (automatic),80.05,4042.2,True
Male,False,False,False,1,True,True,DSL,False,False,True,True,False,False,Month-to-month,False,Mailed check,62.05,62.05,True
Female,False,True,False,72,False,False,DSL,True,True,True,False,False,True,Two year,True,Electronic check,49.2,3580.95,True
Male,False,True,False,60,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.5,1198.8,True
Male,False,False,False,46,False,False,DSL,True,False,True,True,False,False,Two year,False,Mailed check,38.25,1755.35,True
Female,False,True,True,69,False,False,DSL,False,True,True,False,True,True,Two year,True,Credit card (automatic),54.95,3772.5,True
Male,True,False,False,31,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,True,Bank transfer (automatic),96.6,2877.95,True
Male,False,True,True,19,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.9,357.7,True
Female,False,True,True,71,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.9,1397.3,True
Male,False,True,False,12,True,False,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,84.6,959.9,True
Male,False,True,True,39,True,False,DSL,True,False,True,True,True,True,One year,False,Credit card (automatic),80.0,3182.95,True
Male,False,False,False,44,True,True,DSL,False,True,True,True,True,True,One year,True,Bank transfer (automatic),85.25,3704.15,True
Female,False,True,True,56,True,True,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),81.25,4620.4,True
Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.5,8312.75,True
Male,False,False,False,5,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Mailed check,104.1,541.9,True
Female,False,False,False,11,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),79.0,929.3,True
Male,True,True,False,24,False,False,DSL,True,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),39.1,971.3,True
Female,True,True,False,15,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.65,1285.05,True
Male,False,False,False,72,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,20.8,1521.2,True
